Uid_i,Uid_j,Sid_i,Sid_j,%similarity
U_57,U_98,1416395,1416671,24.16
U_57,U_99,1416395,1416755,23.61
U_57,U_100,1416395,1416443,25.4
U_57,U_101,1416395,1416724,23.61
U_57,U_102,1416395,1416526,20.0
U_57,U_103,1416395,1416464,23.59
U_57,U_104,1416395,1416696,27.3
U_57,U_105,1416395,1416612,20.0
U_57,U_106,1416395,1416626,20.0
U_57,U_107,1416395,1416787,20.0
U_57,U_108,1416395,1416566,20.0
U_57,U_109,1416395,1416494,20.0
U_57,U_26,1416395,1416774,36.16
U_57,U_114,1416395,1416509,27.3
U_57,U_116,1416395,1416454,28.8
U_57,U_2,1416395,1416654,43.95
U_57,U_3,1416395,1416602,20.33
U_57,U_4,1416395,1416424,74.73
U_57,U_5,1416395,1416710,24.46
U_57,U_6,1416395,1416440,25.3
U_57,U_7,1416395,1416738,23.42
U_57,U_8,1416395,1416564,31.16
U_57,U_9,1416395,1416505,23.61
U_57,U_10,1416395,1416433,42.37
U_57,U_11,1416395,1416539,25.09
U_57,U_12,1416395,1416796,29.7
U_57,U_43,1416395,1416598,21.93
U_57,U_90,1416395,1416776,24.46
U_57,U_91,1416395,1416544,20.0
U_57,U_92,1416395,1416527,24.16
U_57,U_93,1416395,1416545,24.16
U_57,U_94,1416395,1416453,23.61
U_57,U_95,1416395,1416461,29.39
U_57,U_41,1416395,1416442,34.85
U_57,U_42,1416395,1416417,29.02
U_57,U_44,1416395,1416458,23.68
U_57,U_45,1416395,1416517,74.73
U_57,U_46,1416395,1416575,20.0
U_57,U_47,1416395,1416676,20.0
U_57,U_48,1416395,1416474,57.35
U_57,U_49,1416395,1416409,24.24
U_57,U_50,1416395,1416438,39.75
U_57,U_51,1416395,1416697,25.57
U_57,U_52,1416395,1416446,24.16
U_57,U_53,1416395,1416484,22.7
U_57,U_54,1416395,1416559,20.0
U_57,U_55,1416395,1416557,34.23
U_57,U_56,1416395,1416513,17.64
U_57,U_58,1416395,1416699,20.0
U_57,U_60,1416395,1416553,20.0
U_57,U_61,1416395,1416437,23.63
U_57,U_62,1416395,1416419,27.66
U_57,U_63,1416395,1416432,74.91
U_57,U_64,1416395,1416744,24.5
U_57,U_65,1416395,1416428,41.43
U_57,U_66,1416395,1416767,44.39
U_57,U_67,1416395,1416400,55.89
U_57,U_68,1416395,1416570,28.98
U_57,U_69,1416395,1416574,19.56
U_57,U_70,1416395,1416469,23.02
U_57,U_115,1416395,1416426,31.53
U_57,U_110,1416395,1416459,19.83
U_57,U_111,1416395,1416684,60.94
U_57,U_112,1416395,1416522,20.0
U_57,U_88,1416395,1416683,23.59
U_57,U_89,1416395,1416556,20.0
U_57,U_71,1416395,1416795,20.0
U_57,U_13,1416395,1416629,33.99
U_57,U_14,1416395,1416491,63.44
U_57,U_15,1416395,1416497,31.8
U_57,U_16,1416395,1416546,20.0
U_57,U_17,1416395,1416478,65.12
U_57,U_18,1416395,1416722,27.8
U_57,U_20,1416395,1416600,27.94
U_57,U_21,1416395,1416761,26.06
U_57,U_22,1416395,1416485,22.32
U_57,U_23,1416395,1416404,41.28
U_57,U_24,1416395,1416709,24.46
U_57,U_25,1416395,1416457,23.19
U_57,U_27,1416395,1416790,25.03
U_57,U_28,1416395,1416633,25.61
U_57,U_29,1416395,1416449,43.17
U_57,U_30,1416395,1416476,24.16
U_57,U_31,1416395,1416436,74.51
U_57,U_32,1416395,1416422,23.61
U_57,U_33,1416395,1416534,24.16
U_57,U_34,1416395,1416498,25.75
U_57,U_35,1416395,1416412,24.21
U_57,U_36,1416395,1416741,25.09
U_57,U_37,1416395,1416415,35.95
U_57,U_38,1416395,1416402,14.45
U_57,U_39,1416395,1416407,27.3
U_57,U_40,1416395,1416571,39.59
U_57,U_72,1416395,1416773,20.0
U_57,U_73,1416395,1416475,26.87
U_57,U_74,1416395,1416649,20.0
U_57,U_75,1416395,1416531,20.0
U_57,U_76,1416395,1416644,20.0
U_57,U_77,1416395,1416687,20.0
U_57,U_78,1416395,1416789,27.8
U_57,U_79,1416395,1416675,23.61
U_57,U_80,1416395,1416702,20.0
U_57,U_81,1416395,1416445,46.26
U_57,U_82,1416395,1416764,23.68
U_57,U_83,1416395,1416524,20.0
